participant,song,id,s,m,start,end
21,2,2515,41.9162475,0.698604125,40.4162475,43.4162475
21,2,10184,169.731636,2.8288606,168.231636,171.231636
21,2,1177,19.6164705,0.326941175,18.1164705,21.1164705
21,2,14219,236.9809635,3.949682725,235.4809635,238.4809635
21,2,5431,90.5157615,1.508596025,89.0157615,92.0157615
22,1,18000,299.997,4.99995,298.497,301.497
22,1,15878,264.630687,4.41051145,263.130687,266.130687
22,1,14429,240.4809285,4.008015475,238.9809285,241.9809285
22,1,21002,350.029833,5.83383055,348.529833,351.529833
22,1,24837,413.9458605,6.899097675,412.4458605,415.4458605
22,1,18352,305.863608,5.0977268,304.363608,307.363608
22,1,11015,183.5814975,3.059691625,182.0814975,185.0814975
22,1,25596,426.595734,7.1099289,425.095734,428.095734
22,1,10891,181.5148515,3.025247525,180.0148515,183.0148515
22,1,4463,74.3825895,1.239709825,72.8825895,75.8825895
22,1,21849,364.1463585,6.069105975,362.6463585,365.6463585
22,1,18635,310.5802275,5.176337125,309.0802275,312.0802275
22,1,21523,358.7130795,5.978551325,357.2130795,360.2130795
22,1,23923,398.7126795,6.645211325,397.2126795,400.2126795
22,1,10098,168.298317,2.80497195,166.798317,169.798317
22,1,18130,302.163645,5.03606075,300.663645,303.663645
22,1,10697,178.2815505,2.971359175,176.7815505,179.7815505
22,1,23362,389.362773,6.48937955,387.862773,390.862773
22,1,16666,277.763889,4.62939815,276.263889,279.263889
22,1,19627,327.1133955,5.451889925,325.6133955,328.6133955
22,1,16894,281.563851,4.69273085,280.063851,283.063851
22,1,22059,367.6463235,6.127438725,366.1463235,369.1463235
22,1,5486,91.432419,1.52387365,89.932419,92.932419
22,1,10529,175.4815785,2.924692975,173.9815785,176.9815785
22,1,19174,319.563471,5.32605785,318.063471,321.063471
22,1,12271,204.5146215,3.408577025,203.0146215,206.0146215
22,2,12744,212.397876,3.5399646,210.897876,213.897876
22,2,8687,144.7818855,2.413031425,143.2818855,146.2818855
22,2,11732,195.531378,3.2588563,194.031378,197.031378
22,2,4627,77.1158955,1.285264925,75.6158955,78.6158955
22,2,4454,74.232591,1.23720985,72.732591,75.732591
22,2,10556,175.931574,2.9321929,174.431574,177.431574
22,2,6190,103.165635,1.71942725,101.665635,104.665635
22,2,5415,90.2490975,1.504151625,88.7490975,91.7490975
22,2,9807,163.4483655,2.724139425,161.9483655,164.9483655
22,2,15976,266.264004,4.4377334,264.764004,267.764004
22,2,1952,32.533008,0.5422168,31.033008,34.033008
22,2,14487,241.4475855,4.024126425,239.9475855,242.9475855
22,2,4154,69.232641,1.15387735,67.732641,70.732641
22,2,11601,193.3480665,3.222467775,191.8480665,194.8480665
22,2,12362,206.031273,3.43385455,204.531273,207.531273
22,2,7023,117.0488295,1.950813825,115.5488295,118.5488295
22,2,10294,171.564951,2.85941585,170.064951,173.064951
22,2,9967,166.1150055,2.768583425,164.6150055,167.6150055
22,2,3420,56.99943,0.9499905,55.49943,58.49943
22,2,1275,21.2497875,0.354163125,19.7497875,22.7497875
22,2,14728,245.464212,4.0910702,243.964212,246.964212
22,2,19462,324.363423,5.40605705,322.863423,325.863423
22,2,15203,253.3807995,4.223013325,251.8807995,254.8807995
22,2,11247,187.4481255,3.124135425,185.9481255,188.9481255
22,2,5688,94.799052,1.5799842,93.299052,96.299052
22,2,15566,259.430739,4.32384565,257.930739,260.930739
22,2,2396,39.932934,0.6655489,38.432934,41.432934
22,2,7308,121.798782,2.0299797,120.298782,123.298782
22,2,2895,48.2495175,0.804158625,46.7495175,49.7495175
22,2,11928,198.798012,3.3133002,197.298012,200.298012
22,2,8942,149.031843,2.48386405,147.531843,150.531843
22,2,1792,29.866368,0.4977728,28.366368,31.366368
22,2,15758,262.630707,4.37717845,261.130707,264.130707
22,2,1488,24.799752,0.4133292,23.299752,26.299752
22,2,16769,279.4805385,4.658008975,277.9805385,280.9805385
22,2,2743,45.7162095,0.761936825,44.2162095,47.2162095
22,2,7554,125.898741,2.09831235,124.398741,127.398741
23,0,11391,189.8481015,3.164135025,188.3481015,191.3481015
23,0,9975,166.2483375,2.770805625,164.7483375,167.7483375
23,0,8512,141.865248,2.3644208,140.365248,143.365248
23,1,19417,323.6134305,5.393557175,322.1134305,325.1134305
23,1,9507,158.4484155,2.640806925,156.9484155,159.9484155
23,1,29092,484.861818,8.0810303,483.361818,486.361818
23,1,6086,101.432319,1.69053865,99.932319,102.932319
23,1,20819,346.9798635,5.782997725,345.4798635,348.4798635
23,1,10783,179.7148695,2.995247825,178.2148695,181.2148695
23,1,24068,401.129322,6.6854887,399.629322,402.629322
23,1,2995,49.9161675,0.831936125,48.4161675,51.4161675
23,1,7065,117.7488225,1.962480375,116.2488225,119.2488225
23,1,25378,422.962437,7.04937395,421.462437,424.462437
23,1,2048,34.132992,0.5688832,32.632992,35.632992
23,1,26915,448.5788475,7.476314125,447.0788475,450.0788475
23,2,5289,88.1491185,1.469151975,86.6491185,89.6491185
23,2,8722,145.365213,2.42275355,143.865213,146.865213
23,2,10039,167.3149935,2.788583225,165.8149935,168.8149935
23,2,12191,203.1813015,3.386355025,201.6813015,204.6813015
23,2,6339,105.6489435,1.760815725,104.1489435,107.1489435
23,2,11606,193.431399,3.22385665,191.931399,194.931399
23,2,4539,75.6492435,1.260820725,74.1492435,77.1492435
24,0,7239,120.6487935,2.010813225,119.1487935,122.1487935
24,0,4076,67.932654,1.1322109,66.432654,69.432654
24,1,4497,74.9492505,1.249154175,73.4492505,76.4492505
24,1,8217,136.9486305,2.282477175,135.4486305,138.4486305
24,2,873,14.5498545,0.242497575,13.0498545,16.0498545
25,1,2903,48.3828495,0.806380825,46.8828495,49.8828495
25,2,7329,122.1487785,2.035812975,120.6487785,123.6487785
26,0,12392,206.531268,3.4421878,205.031268,208.031268
26,0,12680,211.33122,3.522187,209.83122,212.83122
26,0,14178,236.297637,3.93829395,234.797637,237.797637
26,0,11289,188.1481185,3.135801975,186.6481185,189.6481185
26,0,13031,217.1811615,3.619686025,215.6811615,218.6811615
26,0,11541,192.3480765,3.205801275,190.8480765,193.8480765
26,0,8626,143.765229,2.39608715,142.265229,145.265229
26,0,5637,93.9490605,1.565817675,92.4490605,95.4490605
26,0,1611,26.8497315,0.447495525,25.3497315,28.3497315
26,0,13643,227.3810595,3.789684325,225.8810595,228.8810595
26,0,2623,43.7162295,0.728603825,42.2162295,45.2162295
26,0,2170,36.166305,0.60277175,34.666305,37.666305
26,0,11979,199.6480035,3.327466725,198.1480035,201.1480035
26,0,14805,246.7475325,4.112458875,245.2475325,248.2475325
26,0,5792,96.532368,1.6088728,95.032368,98.032368
26,1,14645,244.0808925,4.068014875,242.5808925,245.5808925
26,1,11217,186.9481305,3.115802175,185.4481305,188.4481305
26,1,13927,232.1143455,3.868572425,230.6143455,233.6143455
26,1,12813,213.5478645,3.559131075,212.0478645,215.0478645
26,1,15600,259.9974,4.33329,258.4974,261.4974
26,1,6148,102.465642,1.7077607,100.965642,103.965642
26,1,10898,181.631517,3.02719195,180.131517,183.131517
26,1,9863,164.3816895,2.739694825,162.8816895,165.8816895
26,1,2654,44.232891,0.73721485,42.732891,45.732891
26,1,10083,168.0483195,2.800805325,166.5483195,169.5483195
26,1,13459,224.3144235,3.738573725,222.8144235,225.8144235
26,1,13158,219.297807,3.65496345,217.797807,220.797807
26,1,12511,208.5145815,3.475243025,207.0145815,210.0145815
26,1,581,9.6832365,0.161387275,8.1832365,11.1832365
26,1,7250,120.832125,2.01386875,119.332125,122.332125
26,1,11930,198.831345,3.31385575,197.331345,200.331345
26,2,2423,40.3829295,0.673048825,38.8829295,41.8829295
26,2,7778,129.632037,2.16053395,128.132037,131.132037
26,2,664,11.066556,0.1844426,9.566556,12.566556
26,2,9666,161.098389,2.68497315,159.598389,162.598389
26,2,11210,186.831465,3.11385775,185.331465,188.331465
26,2,12930,215.497845,3.59163075,213.997845,216.997845
26,2,4754,79.232541,1.32054235,77.732541,80.732541
26,2,7020,116.99883,1.9499805,115.49883,118.49883
27,2,12236,203.931294,3.3988549,202.431294,205.431294
28,0,204,3.399966,0.0566661,1.899966,4.899966
28,0,531,8.8499115,0.147498525,7.3499115,10.3499115
28,0,5344,89.065776,1.4844296,87.565776,90.565776
28,0,1182,19.699803,0.32833005,18.199803,21.199803
28,0,7543,125.7154095,2.095256825,124.2154095,127.2154095
28,1,24856,414.262524,6.9043754,412.762524,415.762524
28,1,898,14.966517,0.24944195,13.466517,16.466517
28,1,15418,256.964097,4.28273495,255.464097,258.464097
28,1,3889,64.8160185,1.080266975,63.3160185,66.3160185
28,1,8475,141.2485875,2.354143125,139.7485875,142.7485875
28,2,5060,84.33249,1.4055415,82.83249,85.83249
28,2,15859,264.3140235,4.405233725,262.8140235,265.8140235
28,2,4422,73.699263,1.22832105,72.199263,75.199263
28,2,14183,236.3809695,3.939682825,234.8809695,237.8809695
28,2,6559,109.3155735,1.821926225,107.8155735,110.8155735
28,2,11127,185.4481455,3.090802425,183.9481455,186.9481455
29,0,4649,77.4825585,1.291375975,75.9825585,78.9825585
29,0,7716,128.598714,2.1433119,127.098714,130.098714
29,1,6113,101.8823145,1.698038575,100.3823145,103.3823145
29,1,15789,263.1473685,4.385789475,261.6473685,264.6473685
29,1,8691,144.8485515,2.414142525,143.3485515,146.3485515
29,1,7225,120.4154625,2.006924375,118.9154625,121.9154625
29,2,19066,317.763489,5.29605815,316.263489,319.263489
29,2,10441,174.0149265,2.900248775,172.5149265,175.5149265
29,2,7882,131.365353,2.18942255,129.865353,132.865353
29,2,15133,252.2141445,4.203569075,250.7141445,253.7141445
29,2,2355,39.2496075,0.654160125,37.7496075,40.7496075
29,2,10030,167.164995,2.78608325,165.664995,168.664995
29,2,20050,334.163325,5.56938875,332.663325,335.663325
29,2,12494,208.231251,3.47052085,206.731251,209.731251
29,2,7522,125.365413,2.08942355,123.865413,126.865413
29,2,4960,82.66584,1.377764,81.16584,84.16584
29,2,15493,258.2140845,4.303568075,256.7140845,259.7140845
29,2,2118,35.299647,0.58832745,33.799647,36.799647
29,2,5287,88.1157855,1.468596425,86.6157855,89.6157855
29,2,2745,45.7495425,0.762492375,44.2495425,47.2495425
30,0,5200,86.6658,1.44443,85.1658,88.1658
30,0,13792,229.864368,3.8310728,228.364368,231.364368
30,0,11839,197.3146935,3.288578225,195.8146935,198.8146935
30,0,8620,143.66523,2.3944205,142.16523,145.16523
30,0,416,6.933264,0.1155544,5.433264,8.433264
30,0,7264,121.065456,2.0177576,119.565456,122.565456
30,0,11756,195.931374,3.2655229,194.431374,197.431374
30,0,10986,183.098169,3.05163615,181.598169,184.598169
30,0,2862,47.699523,0.79499205,46.199523,49.199523
30,1,2968,49.466172,0.8244362,47.966172,50.966172
30,1,4169,69.4826385,1.158043975,67.9826385,70.9826385
30,1,12045,200.7479925,3.345799875,199.2479925,202.2479925
30,1,6683,111.3822195,1.856370325,109.8822195,112.8822195
30,1,9452,157.531758,2.6255293,156.031758,159.031758
30,1,5943,99.0490095,1.650816825,97.5490095,100.5490095
30,1,13537,225.6144105,3.760240175,224.1144105,227.1144105
30,2,9377,156.2817705,2.604696175,154.7817705,157.7817705
30,2,3100,51.66615,0.8611025,50.16615,53.16615
30,2,279,4.6499535,0.077499225,3.1499535,6.1499535
30,2,10830,180.498195,3.00830325,178.998195,181.998195
30,2,3860,64.33269,1.0722115,62.83269,65.83269
30,2,5962,99.365673,1.65609455,97.865673,100.865673
30,2,2210,36.832965,0.61388275,35.332965,38.332965
30,2,6791,113.1822015,1.886370025,111.6822015,114.6822015
31,0,11040,183.99816,3.066636,182.49816,185.49816
31,0,1273,21.2164545,0.353607575,19.7164545,22.7164545
31,0,546,9.099909,0.15166515,7.599909,10.599909
31,0,4102,68.365983,1.13943305,66.865983,69.865983
31,1,15052,250.864158,4.1810693,249.364158,252.364158
31,1,3367,56.1161055,0.935268425,54.6161055,57.6161055
31,1,1055,17.5831575,0.293052625,16.0831575,19.0831575
31,1,442,7.366593,0.12277655,5.866593,8.866593
31,1,6985,116.4155025,1.940258375,114.9155025,117.9155025
31,2,2488,41.466252,0.6911042,39.966252,42.966252
31,2,7170,119.498805,1.99164675,117.998805,120.998805
31,2,657,10.9498905,0.182498175,9.4498905,12.4498905
31,2,1422,23.699763,0.39499605,22.199763,25.199763
32,0,6575,109.5822375,1.826370625,108.0822375,111.0822375
32,0,8540,142.33191,2.3721985,140.83191,143.83191
32,0,3621,60.3493965,1.005823275,58.8493965,61.8493965
32,0,6251,104.1822915,1.736371525,102.6822915,105.6822915
32,0,10359,172.6482735,2.877471225,171.1482735,174.1482735
32,1,15214,253.564131,4.22606885,252.064131,255.064131
32,1,17477,291.2804205,4.854673675,289.7804205,292.7804205
32,1,19565,326.0800725,5.434667875,324.5800725,327.5800725
32,1,19726,328.763379,5.47938965,327.263379,330.263379
32,1,19183,319.7134695,5.328557825,318.2134695,321.2134695
32,1,21572,359.529738,5.9921623,358.029738,361.029738
32,1,17281,288.0137865,4.800229775,286.5137865,289.5137865
32,1,17115,285.2471475,4.754119125,283.7471475,286.7471475
32,1,14653,244.2142245,4.070237075,242.7142245,245.7142245
32,1,18110,301.830315,5.03050525,300.330315,303.330315
32,1,21404,356.729766,5.9454961,355.229766,358.229766
32,1,15405,256.7474325,4.279123875,255.2474325,258.2474325
32,1,8401,140.0152665,2.333587775,138.5152665,141.5152665
32,1,8729,145.4818785,2.424697975,143.9818785,146.9818785
32,1,9411,156.8484315,2.614140525,155.3484315,158.3484315
32,1,8191,136.5153015,2.275255025,135.0153015,138.0153015
32,1,16242,270.697293,4.51162155,269.197293,272.197293
32,1,7590,126.498735,2.10831225,124.998735,127.998735
32,1,19334,322.230111,5.37050185,320.730111,323.730111
32,1,20126,335.429979,5.59049965,333.929979,336.929979
32,2,12765,212.7478725,3.545797875,211.2478725,214.2478725
32,2,3130,52.166145,0.86943575,50.666145,53.666145
32,2,9806,163.431699,2.72386165,161.931699,164.931699
32,2,1494,24.899751,0.41499585,23.399751,26.399751
32,2,2062,34.366323,0.57277205,32.866323,35.866323
32,2,7405,123.4154325,2.056923875,121.9154325,124.9154325
32,2,4664,77.732556,1.2955426,76.232556,79.232556
32,2,3523,58.7160795,0.978601325,57.2160795,60.2160795
32,2,12133,202.2146445,3.370244075,200.7146445,203.7146445
32,2,4382,73.032603,1.21721005,71.532603,74.532603
32,2,2678,44.632887,0.74388145,43.132887,46.132887
32,2,11279,187.9814535,3.133024225,186.4814535,189.4814535
32,2,4216,70.265964,1.1710994,68.765964,71.765964
32,2,15858,264.297357,4.40495595,262.797357,265.797357
32,2,3328,55.466112,0.9244352,53.966112,56.966112
32,2,5004,83.399166,1.3899861,81.899166,84.899166
32,2,5587,93.1157355,1.551928925,91.6157355,94.6157355
32,2,3018,50.299497,0.83832495,48.799497,51.799497
32,2,2272,37.866288,0.6311048,36.366288,39.366288
32,2,10034,167.231661,2.78719435,165.731661,168.731661
32,2,1231,20.5164615,0.341941025,19.0164615,22.0164615
32,2,1715,28.5830475,0.476384125,27.0830475,30.0830475
32,2,2889,48.1495185,0.802491975,46.6495185,49.6495185
32,2,16922,282.030513,4.70050855,280.530513,283.530513
32,2,6034,100.565661,1.67609435,99.065661,102.065661
33,0,6573,109.5489045,1.825815075,108.0489045,111.0489045
33,0,671,11.1832215,0.186387025,9.6832215,12.6832215
33,0,3827,63.7826955,1.063044925,62.2826955,65.2826955
33,0,4746,79.099209,1.31832015,77.599209,80.599209
33,0,12901,215.0145165,3.583575275,213.5145165,216.5145165
33,1,469,7.8165885,0.130276475,6.3165885,9.3165885
33,1,6990,116.498835,1.94164725,114.998835,117.998835
33,1,6012,100.198998,1.6699833,98.698998,101.698998
33,1,13206,220.097799,3.66829665,218.597799,221.597799
33,2,2313,38.5496145,0.642493575,37.0496145,40.0496145
33,2,1195,19.9164675,0.331941125,18.4164675,21.4164675
33,2,831,13.8498615,0.230831025,12.3498615,15.3498615
33,2,5329,88.8157785,1.480262975,87.3157785,90.3157785
34,0,24679,411.3125535,6.855209225,409.8125535,412.8125535
34,0,23028,383.796162,6.3966027,382.296162,385.296162
34,0,26163,436.0456395,7.267427325,434.5456395,437.5456395
34,0,11147,185.7814755,3.096357925,184.2814755,187.2814755
34,0,10019,166.9816635,2.783027725,165.4816635,168.4816635
34,0,17912,298.530348,4.9755058,297.030348,300.030348
34,1,3972,66.199338,1.1033223,64.699338,67.699338
34,1,258,4.299957,0.07166595,2.799957,5.799957
34,1,7895,131.5820175,2.193033625,130.0820175,133.0820175
34,2,952,15.866508,0.2644418,14.366508,17.366508
34,2,13398,223.297767,3.72162945,221.797767,224.797767
35,0,5707,95.1157155,1.585261925,93.6157155,96.6157155
35,0,323,5.3832795,0.089721325,3.8832795,6.8832795
35,0,10996,183.264834,3.0544139,181.764834,184.764834
35,0,1394,23.233101,0.38721835,21.733101,24.733101
35,0,5935,98.9156775,1.648594625,97.4156775,100.4156775
35,0,774,12.899871,0.21499785,11.399871,14.399871
35,0,3480,57.99942,0.966657,56.49942,59.49942
35,0,9394,156.565101,2.60941835,155.065101,158.065101
35,0,6506,108.432249,1.80720415,106.932249,109.932249
35,0,9094,151.565151,2.52608585,150.065151,153.065151
35,0,9712,161.865048,2.6977508,160.365048,163.365048
35,0,2730,45.499545,0.75832575,43.999545,46.999545
35,0,6243,104.0489595,1.734149325,102.5489595,105.5489595
35,0,8329,138.8152785,2.313587975,137.3152785,140.3152785
35,0,6976,116.265504,1.9377584,114.765504,117.765504
35,0,2267,37.7829555,0.629715925,36.2829555,39.2829555
35,0,10148,169.131642,2.8188607,167.631642,170.631642
35,1,624,10.399896,0.1733316,8.899896,11.899896
35,1,193,3.2166345,0.053610575,1.7166345,4.7166345
35,1,9530,158.831745,2.64719575,157.331745,160.331745
35,1,5269,87.8157885,1.463596475,86.3157885,89.3157885
35,1,3631,60.5160615,1.008601025,59.0160615,62.0160615
35,1,7379,122.9821035,2.049701725,121.4821035,124.4821035
35,1,1462,24.366423,0.40610705,22.866423,25.866423
35,1,2740,45.66621,0.7611035,44.16621,47.16621
35,1,3105,51.7494825,0.862491375,50.2494825,53.2494825
35,1,4066,67.765989,1.12943315,66.265989,69.265989
35,1,8409,140.1485985,2.335809975,138.6485985,141.6485985
35,1,1019,16.9831635,0.283052725,15.4831635,18.4831635
35,1,7747,129.1153755,2.151922925,127.6153755,130.6153755
35,2,10060,167.66499,2.7944165,166.16499,169.16499
35,2,6787,113.1155355,1.885258925,111.6155355,114.6155355
35,2,7889,131.4820185,2.191366975,129.9820185,132.9820185
35,2,264,4.399956,0.0733326,2.899956,5.899956
35,2,6512,108.532248,1.8088708,107.032248,110.032248
35,2,1089,18.1498185,0.302496975,16.6498185,19.6498185
35,2,6225,103.7489625,1.729149375,102.2489625,105.2489625
35,2,8210,136.831965,2.28053275,135.331965,138.331965
35,2,9137,152.2818105,2.538030175,150.7818105,153.7818105
35,2,4942,82.365843,1.37276405,80.865843,83.865843
35,2,3799,63.3160335,1.055267225,61.8160335,64.8160335
35,2,4300,71.66595,1.1944325,70.16595,73.16595
35,2,5677,94.6157205,1.576928675,93.1157205,96.1157205
35,2,2062,34.366323,0.57277205,32.866323,35.866323
35,2,7481,124.6820865,2.078034775,123.1820865,126.1820865
35,2,3540,58.99941,0.9833235,57.49941,60.49941
35,2,7165,119.4154725,1.990257875,117.9154725,120.9154725
35,2,1364,22.733106,0.3788851,21.233106,24.233106
36,0,5615,93.5823975,1.559706625,92.0823975,95.0823975
36,0,7737,128.9487105,2.149145175,127.4487105,130.4487105
36,0,5957,99.2823405,1.654705675,97.7823405,100.7823405
36,0,2353,39.2162745,0.653604575,37.7162745,40.7162745
36,1,2156,35.932974,0.5988829,34.432974,37.432974
36,1,15898,264.964017,4.41606695,263.464017,266.464017
36,1,5218,86.965797,1.44942995,85.465797,88.465797
36,1,6004,100.065666,1.6677611,98.565666,101.565666
36,1,9844,164.065026,2.7344171,162.565026,165.565026
36,1,15244,254.064126,4.2344021,252.564126,255.564126
36,1,9978,166.298337,2.77163895,164.798337,167.798337
36,1,12883,214.7145195,3.578575325,213.2145195,216.2145195
36,1,14143,235.7143095,3.928571825,234.2143095,237.2143095
36,1,14809,246.8141985,4.113569975,245.3141985,248.3141985
36,1,12608,210.131232,3.5021872,208.631232,211.631232
36,1,5512,91.865748,1.5310958,90.365748,93.365748
36,1,13884,231.397686,3.8566281,229.897686,232.897686
36,1,16317,271.9472805,4.532454675,270.4472805,273.4472805
36,1,13836,230.597694,3.8432949,229.097694,232.097694
36,1,10173,169.5483045,2.825805075,168.0483045,171.0483045
36,1,14304,238.397616,3.9732936,236.897616,239.897616
36,1,7920,131.99868,2.199978,130.49868,133.49868
36,1,9510,158.498415,2.64164025,156.998415,159.998415
36,1,2511,41.8495815,0.697493025,40.3495815,43.3495815
36,1,13457,224.2810905,3.738018175,222.7810905,225.7810905
36,2,1519,25.3164135,0.421940225,23.8164135,26.8164135
36,2,11746,195.764709,3.26274515,194.264709,197.264709
36,2,13183,219.7144695,3.661907825,218.2144695,221.2144695
36,2,5583,93.0490695,1.550817825,91.5490695,94.5490695
36,2,3221,53.6827965,0.894713275,52.1827965,55.1827965
36,2,12464,207.731256,3.4621876,206.231256,209.231256
36,2,13298,221.631117,3.69385195,220.131117,223.131117
36,2,6670,111.165555,1.85275925,109.665555,112.665555
36,2,4993,83.2158345,1.386930575,81.7158345,84.7158345
36,2,4082,68.032653,1.13387755,66.532653,69.532653
36,2,12315,205.2479475,3.420799125,203.7479475,206.7479475
37,0,14259,237.6476235,3.960793725,236.1476235,239.1476235
37,1,762,12.699873,0.21166455,11.199873,14.199873
37,1,9258,154.298457,2.57164095,152.798457,155.798457
37,1,8932,148.865178,2.4810863,147.365178,150.365178
37,1,3744,62.399376,1.0399896,60.899376,63.899376
37,1,7496,124.932084,2.0822014,123.432084,126.432084
37,1,16272,271.197288,4.5199548,269.697288,272.697288
37,1,11885,198.0813525,3.301355875,196.5813525,199.5813525
37,1,9088,151.465152,2.5244192,149.965152,152.965152
37,1,5707,95.1157155,1.585261925,93.6157155,96.6157155
37,1,10760,179.33154,2.988859,177.83154,180.83154
37,1,5418,90.299097,1.50498495,88.799097,91.799097
37,1,16433,273.8805945,4.564676575,272.3805945,275.3805945
37,1,4741,79.0158765,1.316931275,77.5158765,80.5158765
37,1,12739,212.3145435,3.538575725,210.8145435,213.8145435
37,1,2158,35.966307,0.59943845,34.466307,37.466307
37,2,200,3.3333,0.055555,1.8333,4.8333
37,2,7993,133.2153345,2.220255575,131.7153345,134.7153345
37,2,2265,37.7496225,0.629160375,36.2496225,39.2496225
37,2,7484,124.732086,2.0788681,123.232086,126.232086
37,2,3525,58.7494125,0.979156875,57.2494125,60.2494125
37,2,407,6.7832655,0.113054425,5.2832655,8.2832655
37,2,7852,130.865358,2.1810893,129.365358,132.365358
37,2,4291,71.5159515,1.191932525,70.0159515,73.0159515
38,0,10703,178.3815495,2.973025825,176.8815495,179.8815495
38,0,5823,97.0490295,1.617483825,95.5490295,98.5490295
38,0,1150,19.166475,0.31944125,17.666475,20.666475
38,1,6277,104.6156205,1.743593675,103.1156205,106.1156205
38,1,11694,194.898051,3.24830085,193.398051,196.398051
39,0,15009,250.1474985,4.169124975,248.6474985,251.6474985
39,0,13649,227.4810585,3.791350975,225.9810585,228.9810585
39,0,15431,257.1807615,4.286346025,255.6807615,258.6807615
39,1,8958,149.298507,2.48830845,147.798507,150.798507
39,1,16269,271.1472885,4.519121475,269.6472885,272.6472885
39,1,2647,44.1162255,0.735270425,42.6162255,45.6162255
39,1,3697,61.6160505,1.026934175,60.1160505,63.1160505
39,1,11557,192.6147405,3.210245675,191.1147405,194.1147405
39,1,2020,33.66633,0.5611055,32.16633,35.16633
39,1,16430,273.830595,4.56384325,272.330595,275.330595
39,2,1928,32.133012,0.5355502,30.633012,33.633012
39,2,11552,192.531408,3.2088568,191.031408,194.031408
39,2,16955,282.5805075,4.709675125,281.0805075,284.0805075
39,2,14143,235.7143095,3.928571825,234.2143095,237.2143095
39,2,273,4.5499545,0.075832575,3.0499545,6.0499545
39,2,8204,136.731966,2.2788661,135.231966,138.231966
39,2,16677,277.9472205,4.632453675,276.4472205,279.4472205
39,2,21104,351.729816,5.8621636,350.229816,353.229816
39,2,15883,264.7140195,4.411900325,263.2140195,266.2140195
40,0,19030,317.163495,5.28605825,315.663495,318.663495
40,0,6987,116.4488355,1.940813925,114.9488355,117.9488355
40,0,13185,219.7478025,3.662463375,218.2478025,221.2478025
40,0,9308,155.131782,2.5855297,153.631782,156.631782
40,1,10720,178.66488,2.977748,177.16488,180.16488
40,1,1152,19.199808,0.3199968,17.699808,20.699808
40,2,1938,32.299677,0.53832795,30.799677,33.799677
40,2,12022,200.364663,3.33941105,198.864663,201.864663
40,2,12912,215.197848,3.5866308,213.697848,216.697848
41,0,12655,210.9145575,3.515242625,209.4145575,212.4145575
41,0,25706,428.429049,7.14048415,426.929049,429.929049
41,0,24797,413.2792005,6.887986675,411.7792005,414.7792005
41,0,9535,158.9150775,2.648584625,157.4150775,160.4150775
41,1,9245,154.0817925,2.568029875,152.5817925,155.5817925
41,1,9576,159.598404,2.6599734,158.098404,161.098404
41,1,9751,162.5150415,2.708584025,161.0150415,164.0150415
41,1,9426,157.098429,2.61830715,155.598429,158.598429
41,1,8760,145.99854,2.433309,144.49854,147.49854
41,1,10349,172.4816085,2.874693475,170.9816085,173.9816085
41,2,11223,187.0481295,3.117468825,185.5481295,188.5481295
41,2,6493,108.2155845,1.803593075,106.7155845,109.7155845
42,0,22011,366.8463315,6.114105525,365.3463315,368.3463315
42,0,7623,127.0487295,2.117478825,125.5487295,128.5487295
42,0,8386,139.765269,2.32942115,138.265269,141.265269
42,1,12553,209.2145745,3.486909575,207.7145745,210.7145745
42,1,17326,288.763779,4.81272965,287.263779,290.263779
42,2,19218,320.296797,5.33827995,318.796797,321.796797
43,0,2241,37.3496265,0.622493775,35.8496265,38.8496265
43,0,2659,44.3162235,0.738603725,42.8162235,45.8162235
43,0,5029,83.8158285,1.396930475,82.3158285,85.3158285
43,1,4746,79.099209,1.31832015,77.599209,80.599209
43,1,764,12.733206,0.2122201,11.233206,14.233206
43,1,2299,38.3162835,0.638604725,36.8162835,39.8162835
43,1,3009,50.1494985,0.835824975,48.6494985,51.6494985
43,1,7296,121.598784,2.0266464,120.098784,123.098784
43,2,5373,89.5491045,1.492485075,88.0491045,91.0491045
43,2,13743,229.0477095,3.817461825,227.5477095,230.5477095
43,2,20274,337.896621,5.63161035,336.396621,339.396621
43,2,11609,193.4813985,3.224689975,191.9813985,194.9813985
43,2,15503,258.3807495,4.306345825,256.8807495,259.8807495
43,2,18578,309.630237,5.16050395,308.130237,311.130237
44,1,6159,102.6489735,1.710816225,101.1489735,104.1489735
44,1,7343,122.3821095,2.039701825,120.8821095,123.8821095
44,1,6232,103.865628,1.7310938,102.365628,105.365628
44,1,4780,79.66587,1.3277645,78.16587,81.16587
44,1,5287,88.1157855,1.468596425,86.6157855,89.6157855
44,1,6854,114.232191,1.90386985,112.732191,115.732191
44,1,5648,94.132392,1.5688732,92.632392,95.632392
44,1,5543,92.3824095,1.539706825,90.8824095,93.8824095
44,1,7880,131.33202,2.188867,129.83202,132.83202
44,1,5763,96.0490395,1.600817325,94.5490395,97.5490395
44,1,5978,99.632337,1.66053895,98.132337,101.132337
44,1,7646,127.432059,2.12386765,125.932059,128.932059
44,1,6402,106.698933,1.77831555,105.198933,108.198933
44,2,3552,59.199408,0.9866568,57.699408,60.699408
44,2,3461,57.6827565,0.961379275,56.1827565,59.1827565
44,2,1641,27.3497265,0.455828775,25.8497265,28.8497265
44,2,2709,45.1495485,0.752492475,43.6495485,46.6495485
44,2,2483,41.3829195,0.689715325,39.8829195,42.8829195
