id,participant,song,start,end
820,36,1,229.897686,232.897686
821,36,1,270.4472805,273.4472805
822,36,1,229.097694,232.097694
823,36,1,168.0483045,171.0483045
824,36,1,236.897616,239.897616
825,36,1,130.49868,133.49868
826,36,1,156.998415,159.998415
827,36,1,40.3495815,43.3495815
828,36,1,222.7810905,225.7810905
829,36,2,23.8164135,26.8164135
830,36,2,194.264709,197.264709
831,36,2,218.2144695,221.2144695
832,36,2,91.5490695,94.5490695
833,36,2,52.1827965,55.1827965
834,36,2,206.231256,209.231256
835,36,2,220.131117,223.131117
836,36,2,109.665555,112.665555
837,36,2,81.7158345,84.7158345
838,36,2,66.532653,69.532653
839,36,2,203.7479475,206.7479475
840,37,0,236.1476235,239.1476235
841,37,1,11.199873,14.199873
842,37,1,152.798457,155.798457
843,37,1,147.365178,150.365178
844,37,1,60.899376,63.899376
845,37,1,123.432084,126.432084
846,37,1,269.697288,272.697288
847,37,1,196.5813525,199.5813525
848,37,1,149.965152,152.965152
849,37,1,93.6157155,96.6157155
850,37,1,177.83154,180.83154
851,37,1,88.799097,91.799097
852,37,1,272.3805945,275.3805945
853,37,1,77.5158765,80.5158765
854,37,1,210.8145435,213.8145435
855,37,1,34.466307,37.466307
856,37,2,1.8333,4.8333
857,37,2,131.7153345,134.7153345
858,37,2,36.2496225,39.2496225
859,37,2,123.232086,126.232086
860,37,2,57.2494125,60.2494125
861,37,2,5.2832655,8.2832655
862,37,2,129.365358,132.365358
863,37,2,70.0159515,73.0159515
864,38,0,176.8815495,179.8815495
865,38,0,95.5490295,98.5490295
866,38,0,17.666475,20.666475
867,38,1,103.1156205,106.1156205
868,38,1,193.398051,196.398051
869,39,0,248.6474985,251.6474985
870,39,0,225.9810585,228.9810585
871,39,0,255.6807615,258.6807615
872,39,1,147.798507,150.798507
873,39,1,269.6472885,272.6472885
874,39,1,42.6162255,45.6162255
875,39,1,60.1160505,63.1160505
876,39,1,191.1147405,194.1147405
877,39,1,32.16633,35.16633
878,39,1,272.330595,275.330595
879,39,2,30.633012,33.633012
880,39,2,191.031408,194.031408
881,39,2,281.0805075,284.0805075
882,39,2,234.2143095,237.2143095
883,39,2,3.0499545,6.0499545
884,39,2,135.231966,138.231966
885,39,2,276.4472205,279.4472205
886,39,2,350.229816,353.229816
887,39,2,263.2140195,266.2140195
888,40,0,315.663495,318.663495
889,40,0,114.9488355,117.9488355
890,40,0,218.2478025,221.2478025
891,40,0,153.631782,156.631782
892,40,1,177.16488,180.16488
893,40,1,17.699808,20.699808
894,40,2,30.799677,33.799677
895,40,2,198.864663,201.864663
896,40,2,213.697848,216.697848
897,41,0,209.4145575,212.4145575
898,41,0,426.929049,429.929049
899,41,0,411.7792005,414.7792005
900,41,0,157.4150775,160.4150775
901,41,1,152.5817925,155.5817925
902,41,1,158.098404,161.098404
903,41,1,161.0150415,164.0150415
904,41,1,155.598429,158.598429
905,41,1,144.49854,147.49854
906,41,1,170.9816085,173.9816085
907,41,2,185.5481295,188.5481295
908,41,2,106.7155845,109.7155845
909,42,0,365.3463315,368.3463315
910,42,0,125.5487295,128.5487295
911,42,0,138.265269,141.265269
912,42,1,207.7145745,210.7145745
913,42,1,287.263779,290.263779
914,42,2,318.796797,321.796797
915,43,0,35.8496265,38.8496265
916,43,0,42.8162235,45.8162235
917,43,0,82.3158285,85.3158285
918,43,1,77.599209,80.599209
919,43,1,11.233206,14.233206
920,43,1,36.8162835,39.8162835
921,43,1,48.6494985,51.6494985
922,43,1,120.098784,123.098784
923,43,2,88.0491045,91.0491045
924,43,2,227.5477095,230.5477095
925,43,2,336.396621,339.396621
926,43,2,191.9813985,194.9813985
927,43,2,256.8807495,259.8807495
928,43,2,308.130237,311.130237
929,44,1,101.1489735,104.1489735
930,44,1,120.8821095,123.8821095
931,44,1,102.365628,105.365628
932,44,1,78.16587,81.16587
933,44,1,86.6157855,89.6157855
934,44,1,112.732191,115.732191
935,44,1,92.632392,95.632392
936,44,1,90.8824095,93.8824095
937,44,1,129.83202,132.83202
938,44,1,94.5490395,97.5490395
939,44,1,98.132337,101.132337
940,44,1,125.932059,128.932059
941,44,1,105.198933,108.198933
942,44,2,57.699408,60.699408
943,44,2,56.1827565,59.1827565
944,44,2,25.8497265,28.8497265
945,44,2,43.6495485,46.6495485
946,44,2,39.8829195,42.8829195
947,44,2,52.7161245,55.7161245
948,44,2,102.4822935,105.4822935
949,44,2,47.0828475,50.0828475
950,44,2,114.198843,117.198843
951,44,2,110.4155475,113.4155475
952,44,2,103.9489455,106.9489455
953,44,2,96.4156875,99.4156875
954,44,2,30.6830115,33.6830115
955,44,2,99.3823245,102.3823245
956,44,2,61.999365,64.999365
957,44,2,42.1828965,45.1828965
958,44,2,101.032308,104.032308
959,44,2,105.6822615,108.6822615
960,44,2,28.1497035,31.1497035
961,44,2,59.432724,62.432724
962,45,0,232.9143225,235.9143225
963,45,0,269.863953,272.863953
964,45,0,193.564716,196.564716
965,45,1,124.0154115,127.0154115
966,45,1,96.49902,99.49902
967,45,1,86.1491235,89.1491235
968,45,1,141.431904,144.431904
969,45,2,173.864913,176.864913
970,45,2,58.1827365,61.1827365
971,45,2,64.1493435,67.1493435
972,45,2,205.1646,208.1646
973,45,2,46.799517,49.799517
974,45,2,169.6482885,172.6482885
975,46,0,37.6829415,40.6829415
976,46,1,99.3156585,102.3156585
977,46,2,108.7155645,111.7155645
978,46,2,32.366328,35.366328
979,47,0,194.064711,197.064711
980,47,0,142.4485605,145.4485605
981,47,1,73.4159175,76.4159175
982,47,1,252.5141265,255.5141265
983,47,1,92.5823925,95.5823925
984,47,1,214.49784,217.49784
985,47,1,46.1828565,49.1828565
986,47,1,257.7140745,260.7140745
987,47,1,111.565536,114.565536
988,47,1,224.6144055,227.6144055
989,47,2,130.0486845,133.0486845
990,47,2,230.6143455,233.6143455
991,47,2,144.098544,147.098544
992,47,2,197.6813415,200.6813415
993,47,2,42.932889,45.932889
994,47,2,90.932409,93.932409
995,47,2,67.765974,70.765974
996,47,2,16.266489,19.266489
997,47,2,62.6826915,65.6826915
998,47,2,27.4497105,30.4497105
999,47,2,136.4819535,139.4819535
1000,47,2,34.466307,37.466307
1001,47,2,213.731181,216.731181
1002,47,2,86.199123,89.199123
1003,47,2,6.6499185,9.6499185
1004,47,2,164.931669,167.931669
1005,48,0,95.7823605,98.7823605
1006,48,0,36.032958,39.032958
1007,48,0,55.9494255,58.9494255
1008,48,0,18.2498025,21.2498025
1009,48,0,141.1152405,144.1152405
1010,48,0,26.3830545,29.3830545
1011,48,1,150.465147,153.465147
1012,48,1,78.399201,81.399201
1013,48,1,53.16612,56.16612
1014,48,1,57.1494135,60.1494135
1015,48,1,102.6822915,105.6822915
1016,48,1,63.5493495,66.5493495
1017,48,1,67.732641,70.732641
1018,48,2,59.899386,62.899386
1019,48,2,84.065811,87.065811
1020,48,2,249.664155,252.664155
1021,48,2,97.799007,100.799007
1022,48,2,42.366228,45.366228
1023,48,2,154.798437,157.798437
1024,48,2,250.8474765,253.8474765
1025,48,2,203.5479495,206.5479495
1026,48,2,27.633042,30.633042
1027,48,2,187.764774,190.764774
1028,48,2,174.7149045,177.7149045
1029,48,2,144.631872,147.631872
1030,48,2,116.16549,119.16549
1031,48,2,90.799077,93.799077
1032,49,0,193.264719,196.264719
1033,49,0,295.9136925,298.9136925
1034,49,1,66.3826545,69.3826545
1035,49,1,189.16476,192.16476
1036,49,1,151.3484715,154.3484715
1037,49,2,22.9164225,25.9164225
1038,49,2,156.16509,159.16509
1039,50,0,125.2820655,128.2820655
1040,50,0,49.4828235,52.4828235
1041,50,0,72.6492585,75.6492585
1042,50,0,102.83229,105.83229
1043,50,0,40.999575,43.999575
1044,50,0,121.898766,124.898766
1045,50,0,191.0814075,194.0814075
1046,50,0,167.0483145,170.0483145
1047,50,0,174.49824,177.49824
1048,50,0,175.8148935,178.8148935
1049,50,0,27.766374,30.766374
1050,50,0,67.332645,70.332645
1051,50,0,60.83271,63.83271
1052,50,0,64.7826705,67.7826705
1053,50,0,86.4157875,89.4157875
1054,50,0,179.6481885,182.6481885
1055,50,0,52.932789,55.932789
1056,50,0,76.0158915,79.0158915
1057,50,0,140.4485805,143.4485805
1058,50,0,134.1819765,137.1819765
1059,50,0,31.733001,34.733001
1060,50,0,45.1828665,48.1828665
1061,50,0,160.1817165,163.1817165
1062,50,0,108.265569,111.265569
1063,50,0,21.2497725,24.2497725
1064,50,0,16.6498185,19.6498185
1065,50,0,95.1823665,98.1823665
1066,50,0,180.5815125,183.5815125
1067,50,0,136.49862,139.49862
1068,50,0,148.9484955,151.9484955
1069,50,0,81.265839,84.265839
1070,50,0,115.0155015,118.0155015
1071,50,0,169.8149535,172.8149535
1072,50,0,182.4481605,185.4481605
1073,50,0,130.3820145,133.3820145
1074,50,0,90.16575,93.16575
1075,50,0,37.7162745,40.7162745
1076,50,0,9.133227,12.133227
1077,50,0,84.599139,87.599139
1078,50,0,171.731601,174.731601
1079,50,0,78.7158645,81.7158645
1080,50,0,186.8481165,189.8481165
1081,50,0,110.865543,113.865543
1082,50,0,164.1150105,167.1150105
1083,50,1,145.6151955,148.6151955
1084,50,1,189.631422,192.631422
1085,50,1,4.4166075,7.4166075
1086,50,1,175.6482285,178.6482285
1087,50,1,127.232046,130.232046
1088,50,1,189.131427,192.131427
1089,50,1,164.2150095,167.2150095
1090,50,1,139.49859,142.49859
1091,50,1,176.064891,179.064891
1092,50,1,78.365868,81.365868
1093,50,1,42.032898,45.032898
1094,50,1,176.431554,179.431554
1095,50,1,188.2147695,191.2147695
1096,50,1,90.199083,93.199083
1097,50,1,128.1820365,131.1820365
1098,50,1,65.932659,68.932659
1099,50,1,79.1158605,82.1158605
1100,50,1,177.0148815,180.0148815
1101,50,1,30.666345,33.666345
1102,50,1,104.7489375,107.7489375
1103,50,1,89.599089,92.599089
1104,50,1,138.1486035,141.1486035
1105,50,1,91.765734,94.765734
1106,50,1,162.8816895,165.8816895
1107,50,1,165.031668,168.031668
1108,50,1,77.232546,80.232546
1109,50,1,95.0157015,98.0157015
1110,50,1,172.16493,175.16493
1111,50,1,74.865903,77.865903
1112,50,1,142.9485555,145.9485555
1113,50,1,94.1490435,97.1490435
1114,50,1,69.49929,72.49929
1115,50,1,173.0815875,176.0815875
1116,50,1,166.9816485,169.9816485
1117,50,1,20.366448,23.366448
1118,50,1,44.799537,47.799537
1119,50,1,52.066131,55.066131
1120,50,1,76.065891,79.065891
1121,50,1,166.3816545,169.3816545
1122,50,1,141.7485675,144.7485675
1123,50,1,93.199053,96.199053
1124,50,1,150.331815,153.331815
1125,50,1,67.9493055,70.9493055
1126,50,1,165.49833,168.49833
1127,50,1,126.3153885,129.3153885
1128,50,1,174.798237,177.798237
1129,50,1,140.698578,143.698578
1130,50,1,189.998085,192.998085
1131,50,1,129.16536,132.16536
1132,50,1,56.3494215,59.3494215
1133,50,1,162.431694,165.431694
1134,50,1,180.131517,183.131517
1135,50,1,135.3152985,138.3152985
1136,50,1,160.2150495,163.2150495
1137,50,1,62.5826925,65.5826925
1138,50,1,156.49842,159.49842
1139,50,1,85.899126,88.899126
1140,50,1,131.8819995,134.8819995
1141,50,1,134.531973,137.531973
1142,50,1,62.0826975,65.0826975
1143,50,1,180.9815085,183.9815085
1144,50,1,156.998415,159.998415
1145,50,1,159.298392,162.298392
1146,50,1,12.5165265,15.5165265
1147,50,1,133.898646,136.898646
1148,50,1,83.799147,86.799147
1149,50,1,158.7817305,161.7817305
1150,50,1,182.7148245,185.7148245
1151,50,1,158.5817325,161.5817325
1152,50,1,181.9481655,184.9481655
1153,50,1,11.3832045,14.3832045
1154,50,1,182.3814945,185.3814945
1155,50,1,63.0160215,66.0160215
1156,50,1,160.598379,163.598379
1157,50,1,81.965832,84.965832
1158,50,1,130.865343,133.865343
1159,50,1,31.5830025,34.5830025
1160,50,1,137.331945,140.331945
1161,50,1,80.4158475,83.4158475
1162,50,1,64.6160055,67.6160055
1163,50,1,186.5147865,189.5147865
1164,50,1,178.264869,181.264869
1165,50,1,154.1484435,157.1484435
1166,50,1,136.998615,139.998615
1167,50,1,185.964792,188.964792
1168,50,1,178.764864,181.764864
1169,50,1,0.733311,3.733311
1170,50,1,64.0826775,67.0826775
1171,50,1,161.4483705,164.4483705
1172,50,1,81.2491725,84.2491725
1173,50,1,130.298682,133.298682
1174,50,1,161.131707,164.131707
1175,50,1,179.2815255,182.2815255
1176,50,1,155.2150995,158.2150995
1177,50,1,38.732931,41.732931
1178,50,1,160.931709,163.931709
1179,50,1,33.032988,36.032988
1180,50,1,155.631762,158.631762
1181,50,1,136.6486185,139.6486185
1182,50,1,99.4489905,102.4489905
1183,50,1,158.265069,161.265069
1184,50,1,25.2497325,28.2497325
1185,50,1,144.83187,147.83187
1186,50,1,170.3482815,173.3482815
1187,50,1,146.16519,149.16519
1188,50,1,48.199503,51.199503
1189,50,1,169.531623,172.531623
1190,50,1,23.9164125,26.9164125
1191,50,1,22.5830925,25.5830925
1192,50,1,72.9825885,75.9825885
1193,50,1,98.565666,101.565666
1194,50,1,96.7823505,99.7823505
1195,50,1,71.3492715,74.3492715
1196,50,2,92.5823925,95.5823925
1197,50,2,165.2149995,168.2149995
1198,50,2,37.366278,40.366278
1199,50,2,176.731551,179.731551
1200,50,2,57.932739,60.932739
1201,50,2,162.465027,165.465027
1202,50,2,1.299972,4.299972
1203,50,2,167.49831,170.49831
1204,50,2,206.7479175,209.7479175
1205,50,2,38.999595,41.999595
1206,50,2,55.466097,58.466097
1207,50,2,72.6825915,75.6825915
1208,50,2,105.365598,108.365598
1209,50,2,164.031678,167.031678
1210,50,2,77.999205,80.999205
1211,50,2,216.731151,219.731151
1212,50,2,74.432574,77.432574
1213,50,2,46.432854,49.432854
1214,50,2,107.6155755,110.6155755
1215,50,2,67.332645,70.332645
1216,50,2,171.1149405,174.1149405
1217,50,2,60.8493765,63.8493765
1218,50,2,53.199453,56.199453
1219,50,2,208.6478985,211.6478985
1220,50,2,81.032508,84.032508
1221,50,2,198.2146695,201.2146695
1222,50,2,18.466467,21.466467
1223,50,2,116.265489,119.265489
1224,50,2,211.364538,214.364538
1225,50,2,123.932079,126.932079
1226,50,2,201.731301,204.731301
1227,50,2,9.299892,12.299892
1228,50,2,205.3479315,208.3479315
1229,50,2,12.9831885,15.9831885
1230,50,2,26.899716,29.899716
1231,50,2,98.16567,101.16567
1232,50,2,89.49909,92.49909
1233,50,2,45.3828645,48.3828645
1234,50,2,146.998515,149.998515
1235,50,2,84.4824735,87.4824735
1236,50,2,145.265199,148.265199
1237,50,2,63.8160135,66.8160135
1238,50,2,86.299122,89.299122
1239,50,2,16.0831575,19.0831575
1240,50,2,22.966422,25.966422
1241,50,2,7.399911,10.399911
1242,50,2,82.6491585,85.6491585
